periodo;sexo;provincia;nivel_geografico;ubicacion;causa_mortalidad;tasa_mortalidad;esperanza_vida
2021;Mujeres;Comunitat Valenciana;COMUNIDAD AUTÓNOMA;Comunitat Valenciana;Suicidio;3.82;22.5
2021;Mujeres;Alicante;DEPARTAMENTO;Alacant Hospital General;Suicidio;3.9;24.1
2021;Mujeres;Alicante;DEPARTAMENTO;Alcoi;Suicidio;5.69;22.0
2021;Mujeres;Valencia;DEPARTAMENTO;Arnau de Vilanova-Llíria;Suicidio;1.82;22.2
2021;Mujeres;Castellón;DEPARTAMENTO;Castelló;Suicidio;6.33;23.2
2021;Mujeres;Valencia;DEPARTAMENTO;Clínic-Malvarrosa;Suicidio;6.39;23.6
2021;Mujeres;Valencia;DEPARTAMENTO;Doctor Peset;Suicidio;1.22;24.3
2021;Mujeres;Alicante;DEPARTAMENTO;Dénia;Suicidio;3.07;23.1
2021;Mujeres;Alicante;DEPARTAMENTO;Elda;Suicidio;0.94;22.5
2021;Mujeres;Alicante;DEPARTAMENTO;Elx Hospital General;Suicidio;3.32;22.8
2021;Mujeres;Alicante;DEPARTAMENTO;Elx-Crevillent;Suicidio;1.15;22.0
2021;Mujeres;Valencia;DEPARTAMENTO;Gandia;Suicidio;3.34;22.0
2021;Mujeres;Castellón;DEPARTAMENTO;La Plana;Suicidio;4.92;22.4
2021;Mujeres;Valencia;DEPARTAMENTO;Manises;Suicidio;2.5;22.0
2021;Mujeres;Alicante;DEPARTAMENTO;Marina Baixa;Suicidio;5.83;23.3
2021;Mujeres;Alicante;DEPARTAMENTO;Orihuela;Suicidio;0.0;22.2
2021;Mujeres;Valencia;DEPARTAMENTO;Requena;Suicidio;5.77;23.2
2021;Mujeres;Valencia;DEPARTAMENTO;Ribera;Suicidio;5.26;21.8
2021;Mujeres;Valencia;DEPARTAMENTO;Sagunt;Suicidio;3.58;22.1
2021;Mujeres;Alicante;DEPARTAMENTO;Sant Joan d'Alacant;Suicidio;8.36;22.4
2021;Mujeres;Alicante;DEPARTAMENTO;Torrevieja;Suicidio;2.93;22.7
2021;Mujeres;Valencia;DEPARTAMENTO;Valencia Hospital General;Suicidio;2.01;22.8
2021;Mujeres;Valencia;DEPARTAMENTO;Valencia La Fe;Suicidio;3.89;23.3
2021;Mujeres;Castellón;DEPARTAMENTO;Vinaròs;Suicidio;6.07;23.1
2021;Mujeres;Valencia;DEPARTAMENTO;Xàtiva-Ontinyent;Suicidio;3.81;22.4
2021;Mujeres;Alicante;PROVINCIA;Alicante;Suicidio;3.61;22.3
2021;Mujeres;Castellón;PROVINCIA;Castellón;Suicidio;6.26;22.6
2021;Mujeres;Valencia;PROVINCIA;Valencia;Suicidio;3.42;22.6
2022;Ambos sexos;Comunitat Valenciana;COMUNIDAD AUTÓNOMA;Comunitat Valenciana;Cancer;221.71;20.7
2022;Ambos sexos;Alicante;DEPARTAMENTO;Alacant Hospital General;Cancer;195.21;21.8
2022;Ambos sexos;Alicante;DEPARTAMENTO;Alcoi;Cancer;240.63;20.5
2022;Ambos sexos;Valencia;DEPARTAMENTO;Arnau de Vilanova-Llíria;Cancer;238.57;20.3
2022;Ambos sexos;Castellón;DEPARTAMENTO;Castelló;Cancer;200.54;21.4
2022;Ambos sexos;Valencia;DEPARTAMENTO;Clínic-Malvarrosa;Cancer;233.14;21.6
2022;Ambos sexos;Valencia;DEPARTAMENTO;Doctor Peset;Cancer;217.58;22.5
2022;Ambos sexos;Alicante;DEPARTAMENTO;Dénia;Cancer;201.3;22.0
2022;Ambos sexos;Alicante;DEPARTAMENTO;Elda;Cancer;210.79;20.8
2022;Ambos sexos;Alicante;DEPARTAMENTO;Elx Hospital General;Cancer;199.41;22.0
2022;Ambos sexos;Alicante;DEPARTAMENTO;Elx-Crevillent;Cancer;221.5;20.2
2022;Ambos sexos;Valencia;DEPARTAMENTO;Gandia;Cancer;242.31;20.3
2022;Ambos sexos;Castellón;DEPARTAMENTO;La Plana;Cancer;235.59;20.5
2022;Ambos sexos;Valencia;DEPARTAMENTO;Manises;Cancer;218.79;19.8
2022;Ambos sexos;Alicante;DEPARTAMENTO;Marina Baixa;Cancer;193.15;22.2
2022;Ambos sexos;Alicante;DEPARTAMENTO;Orihuela;Cancer;219.54;20.4
2022;Ambos sexos;Valencia;DEPARTAMENTO;Requena;Cancer;205.9;20.4
2022;Ambos sexos;Valencia;DEPARTAMENTO;Ribera;Cancer;242.34;19.6
2022;Ambos sexos;Valencia;DEPARTAMENTO;Sagunt;Cancer;226.2;20.4
2022;Ambos sexos;Alicante;DEPARTAMENTO;Sant Joan d'Alacant;Cancer;189.75;21.7
2022;Ambos sexos;Alicante;DEPARTAMENTO;Torrevieja;Cancer;178.87;21.9
2022;Ambos sexos;Valencia;DEPARTAMENTO;Valencia Hospital General;Cancer;236.06;20.4
2022;Ambos sexos;Valencia;DEPARTAMENTO;Valencia La Fe;Cancer;218.79;21.4
2022;Ambos sexos;Castellón;DEPARTAMENTO;Vinaròs;Cancer;185.85;22.3
2022;Ambos sexos;Valencia;DEPARTAMENTO;Xàtiva-Ontinyent;Cancer;204.17;20.3
2022;Ambos sexos;Alicante;PROVINCIA;Alicante;Cancer;210.19;20.8
2022;Ambos sexos;Castellón;PROVINCIA;Castellón;Cancer;218.32;20.9
2022;Ambos sexos;Valencia;PROVINCIA;Valencia;Cancer;231.24;20.5
2022;Hombres;Comunitat Valenciana;COMUNIDAD AUTÓNOMA;Comunitat Valenciana;Cancer;307.83;18.7
2022;Hombres;Alicante;DEPARTAMENTO;Alacant Hospital General;Cancer;276.57;19.2
2022;Hombres;Alicante;DEPARTAMENTO;Alcoi;Cancer;363.09;18.0
2022;Hombres;Valencia;DEPARTAMENTO;Arnau de Vilanova-Llíria;Cancer;334.9;18.4
2022;Hombres;Castellón;DEPARTAMENTO;Castelló;Cancer;286.88;19.1
2022;Hombres;Valencia;DEPARTAMENTO;Clínic-Malvarrosa;Cancer;321.28;19.6
2022;Hombres;Valencia;DEPARTAMENTO;Doctor Peset;Cancer;295.37;19.6
2022;Hombres;Alicante;DEPARTAMENTO;Dénia;Cancer;263.2;20.8
2022;Hombres;Alicante;DEPARTAMENTO;Elda;Cancer;306.86;18.5
2022;Hombres;Alicante;DEPARTAMENTO;Elx Hospital General;Cancer;272.29;20.1
2022;Hombres;Alicante;DEPARTAMENTO;Elx-Crevillent;Cancer;304.85;18.7
2022;Hombres;Valencia;DEPARTAMENTO;Gandia;Cancer;337.06;18.6
2022;Hombres;Castellón;DEPARTAMENTO;La Plana;Cancer;324.57;18.4
2022;Hombres;Valencia;DEPARTAMENTO;Manises;Cancer;296.24;18.1
2022;Hombres;Alicante;DEPARTAMENTO;Marina Baixa;Cancer;258.9;20.4
2022;Hombres;Alicante;DEPARTAMENTO;Orihuela;Cancer;317.11;18.1
2022;Hombres;Valencia;DEPARTAMENTO;Requena;Cancer;294.3;19.3
2022;Hombres;Valencia;DEPARTAMENTO;Ribera;Cancer;332.45;17.6
2022;Hombres;Valencia;DEPARTAMENTO;Sagunt;Cancer;313.37;18.6
2022;Hombres;Alicante;DEPARTAMENTO;Sant Joan d'Alacant;Cancer;238.73;19.7
2022;Hombres;Alicante;DEPARTAMENTO;Torrevieja;Cancer;241.74;20.3
2022;Hombres;Valencia;DEPARTAMENTO;Valencia Hospital General;Cancer;346.32;18.4
2022;Hombres;Valencia;DEPARTAMENTO;Valencia La Fe;Cancer;292.57;19.5
2022;Hombres;Castellón;DEPARTAMENTO;Vinaròs;Cancer;251.42;20.1
2022;Hombres;Valencia;DEPARTAMENTO;Xàtiva-Ontinyent;Cancer;290.54;18.5
2022;Hombres;Alicante;PROVINCIA;Alicante;Cancer;289.22;18.9
2022;Hombres;Castellón;PROVINCIA;Castellón;Cancer;307.81;18.7
2022;Hombres;Valencia;PROVINCIA;Valencia;Cancer;322.55;18.6
2022;Mujeres;Comunitat Valenciana;COMUNIDAD AUTÓNOMA;Comunitat Valenciana;Cancer;156.67;22.5
2022;Mujeres;Alicante;DEPARTAMENTO;Alacant Hospital General;Cancer;134.58;24.2
2022;Mujeres;Alicante;DEPARTAMENTO;Alcoi;Cancer;145.24;22.9
2022;Mujeres;Valencia;DEPARTAMENTO;Arnau de Vilanova-Llíria;Cancer;161.91;22.1
2022;Mujeres;Castellón;DEPARTAMENTO;Castelló;Cancer;132.96;23.5
2022;Mujeres;Valencia;DEPARTAMENTO;Clínic-Malvarrosa;Cancer;173.27;23.2
2022;Mujeres;Valencia;DEPARTAMENTO;Doctor Peset;Cancer;166.07;24.9
2022;Mujeres;Alicante;DEPARTAMENTO;Dénia;Cancer;150.72;23.2
2022;Mujeres;Alicante;DEPARTAMENTO;Elda;Cancer;141.37;22.9
2022;Mujeres;Alicante;DEPARTAMENTO;Elx Hospital General;Cancer;141.85;23.8
2022;Mujeres;Alicante;DEPARTAMENTO;Elx-Crevillent;Cancer;154.99;21.7
2022;Mujeres;Valencia;DEPARTAMENTO;Gandia;Cancer;173.4;21.7
2022;Mujeres;Castellón;DEPARTAMENTO;La Plana;Cancer;163.13;22.5
2022;Mujeres;Valencia;DEPARTAMENTO;Manises;Cancer;154.95;21.5
2022;Mujeres;Alicante;DEPARTAMENTO;Marina Baixa;Cancer;137.02;24.0
2022;Mujeres;Alicante;DEPARTAMENTO;Orihuela;Cancer;141.19;22.8
2022;Mujeres;Valencia;DEPARTAMENTO;Requena;Cancer;132.27;21.6
2022;Mujeres;Valencia;DEPARTAMENTO;Ribera;Cancer;171.99;21.5
2022;Mujeres;Valencia;DEPARTAMENTO;Sagunt;Cancer;155.58;22.0
2022;Mujeres;Alicante;DEPARTAMENTO;Sant Joan d'Alacant;Cancer;155.9;23.4
2022;Mujeres;Alicante;DEPARTAMENTO;Torrevieja;Cancer;123.66;23.5
2022;Mujeres;Valencia;DEPARTAMENTO;Valencia Hospital General;Cancer;159.63;22.0
2022;Mujeres;Valencia;DEPARTAMENTO;Valencia La Fe;Cancer;170.91;23.1
2022;Mujeres;Castellón;DEPARTAMENTO;Vinaròs;Cancer;131.65;24.5
2022;Mujeres;Valencia;DEPARTAMENTO;Xàtiva-Ontinyent;Cancer;137.3;22.0
2022;Mujeres;Alicante;PROVINCIA;Alicante;Cancer;148.43;22.7
2022;Mujeres;Castellón;PROVINCIA;Castellón;Cancer;146.73;23.0
2022;Mujeres;Valencia;PROVINCIA;Valencia;Cancer;164.91;22.3
2022;Ambos sexos;Comunitat Valenciana;COMUNIDAD AUTÓNOMA;Comunitat Valenciana;Cardio;60.26;20.7
2022;Ambos sexos;Alicante;DEPARTAMENTO;Alacant Hospital General;Cardio;61.45;21.8
2022;Ambos sexos;Alicante;DEPARTAMENTO;Alcoi;Cardio;59.99;20.5
2022;Ambos sexos;Valencia;DEPARTAMENTO;Arnau de Vilanova-Llíria;Cardio;70.4;20.3
2022;Ambos sexos;Castellón;DEPARTAMENTO;Castelló;Cardio;58.1;21.4
2022;Ambos sexos;Valencia;DEPARTAMENTO;Clínic-Malvarrosa;Cardio;52.62;21.6
2022;Ambos sexos;Valencia;DEPARTAMENTO;Doctor Peset;Cardio;52.86;22.5
2022;Ambos sexos;Alicante;DEPARTAMENTO;Dénia;Cardio;59.6;22.0
2022;Ambos sexos;Alicante;DEPARTAMENTO;Elda;Cardio;47.3;20.8
2022;Ambos sexos;Alicante;DEPARTAMENTO;Elx Hospital General;Cardio;54.08;22.0
2022;Ambos sexos;Alicante;DEPARTAMENTO;Elx-Crevillent;Cardio;43.32;20.2
2022;Ambos sexos;Valencia;DEPARTAMENTO;Gandia;Cardio;75.19;20.3
2022;Ambos sexos;Castellón;DEPARTAMENTO;La Plana;Cardio;64.76;20.5
2022;Ambos sexos;Valencia;DEPARTAMENTO;Manises;Cardio;67.87;19.8
2022;Ambos sexos;Alicante;DEPARTAMENTO;Marina Baixa;Cardio;63.89;22.2
2022;Ambos sexos;Alicante;DEPARTAMENTO;Orihuela;Cardio;59.99;20.4
2022;Ambos sexos;Valencia;DEPARTAMENTO;Requena;Cardio;33.65;20.4
2022;Ambos sexos;Valencia;DEPARTAMENTO;Ribera;Cardio;58.8;19.6
2022;Ambos sexos;Valencia;DEPARTAMENTO;Sagunt;Cardio;49.16;20.4
2022;Ambos sexos;Alicante;DEPARTAMENTO;Sant Joan d'Alacant;Cardio;51.36;21.7
2022;Ambos sexos;Alicante;DEPARTAMENTO;Torrevieja;Cardio;74.8;21.9
2022;Ambos sexos;Valencia;DEPARTAMENTO;Valencia Hospital General;Cardio;54.67;20.4
2022;Ambos sexos;Valencia;DEPARTAMENTO;Valencia La Fe;Cardio;54.07;21.4
2022;Ambos sexos;Castellón;DEPARTAMENTO;Vinaròs;Cardio;52.77;22.3
2022;Ambos sexos;Valencia;DEPARTAMENTO;Xàtiva-Ontinyent;Cardio;57.72;20.3
2022;Ambos sexos;Alicante;PROVINCIA;Alicante;Cardio;61.39;20.8
2022;Ambos sexos;Castellón;PROVINCIA;Castellón;Cardio;59.36;20.9
2022;Ambos sexos;Valencia;PROVINCIA;Valencia;Cardio;59.4;20.5
2022;Hombres;Comunitat Valenciana;COMUNIDAD AUTÓNOMA;Comunitat Valenciana;Cardio;92.69;18.7
2022;Hombres;Alicante;DEPARTAMENTO;Alacant Hospital General;Cardio;109.82;19.2
2022;Hombres;Alicante;DEPARTAMENTO;Alcoi;Cardio;101.19;18.0
2022;Hombres;Valencia;DEPARTAMENTO;Arnau de Vilanova-Llíria;Cardio;101.81;18.4
2022;Hombres;Castellón;DEPARTAMENTO;Castelló;Cardio;90.09;19.1
2022;Hombres;Valencia;DEPARTAMENTO;Clínic-Malvarrosa;Cardio;87.03;19.6
2022;Hombres;Valencia;DEPARTAMENTO;Doctor Peset;Cardio;92.82;19.6
2022;Hombres;Alicante;DEPARTAMENTO;Dénia;Cardio;75.86;20.8
2022;Hombres;Alicante;DEPARTAMENTO;Elda;Cardio;82.58;18.5
2022;Hombres;Alicante;DEPARTAMENTO;Elx Hospital General;Cardio;81.69;20.1
2022;Hombres;Alicante;DEPARTAMENTO;Elx-Crevillent;Cardio;61.76;18.7
2022;Hombres;Valencia;DEPARTAMENTO;Gandia;Cardio;109.91;18.6
2022;Hombres;Castellón;DEPARTAMENTO;La Plana;Cardio;101.01;18.4
2022;Hombres;Valencia;DEPARTAMENTO;Manises;Cardio;99.05;18.1
2022;Hombres;Alicante;DEPARTAMENTO;Marina Baixa;Cardio;91.85;20.4
2022;Hombres;Alicante;DEPARTAMENTO;Orihuela;Cardio;93.74;18.1
2022;Hombres;Valencia;DEPARTAMENTO;Requena;Cardio;50.63;19.3
2022;Hombres;Valencia;DEPARTAMENTO;Ribera;Cardio;89.9;17.6
2022;Hombres;Valencia;DEPARTAMENTO;Sagunt;Cardio;74.19;18.6
2022;Hombres;Alicante;DEPARTAMENTO;Sant Joan d'Alacant;Cardio;84.23;19.7
2022;Hombres;Alicante;DEPARTAMENTO;Torrevieja;Cardio;105.93;20.3
2022;Hombres;Valencia;DEPARTAMENTO;Valencia Hospital General;Cardio;82.51;18.4
2022;Hombres;Valencia;DEPARTAMENTO;Valencia La Fe;Cardio;80.69;19.5
2022;Hombres;Castellón;DEPARTAMENTO;Vinaròs;Cardio;99.07;20.1
2022;Hombres;Valencia;DEPARTAMENTO;Xàtiva-Ontinyent;Cardio;75.98;18.5
2022;Hombres;Alicante;PROVINCIA;Alicante;Cardio;94.51;18.9
2022;Hombres;Castellón;PROVINCIA;Castellón;Cardio;95.2;18.7
2022;Hombres;Valencia;PROVINCIA;Valencia;Cardio;90.51;18.6
2022;Mujeres;Comunitat Valenciana;COMUNIDAD AUTÓNOMA;Comunitat Valenciana;Cardio;35.56;22.5
2022;Mujeres;Alicante;DEPARTAMENTO;Alacant Hospital General;Cardio;24.94;24.2
2022;Mujeres;Alicante;DEPARTAMENTO;Alcoi;Cardio;30.34;22.9
2022;Mujeres;Valencia;DEPARTAMENTO;Arnau de Vilanova-Llíria;Cardio;45.43;22.1
2022;Mujeres;Castellón;DEPARTAMENTO;Castelló;Cardio;32.99;23.5
2022;Mujeres;Valencia;DEPARTAMENTO;Clínic-Malvarrosa;Cardio;28.96;23.2
2022;Mujeres;Valencia;DEPARTAMENTO;Doctor Peset;Cardio;27.38;24.9
2022;Mujeres;Alicante;DEPARTAMENTO;Dénia;Cardio;45.63;23.2
2022;Mujeres;Alicante;DEPARTAMENTO;Elda;Cardio;20.05;22.9
2022;Mujeres;Alicante;DEPARTAMENTO;Elx Hospital General;Cardio;32.12;23.8
2022;Mujeres;Alicante;DEPARTAMENTO;Elx-Crevillent;Cardio;28.14;21.7
2022;Mujeres;Valencia;DEPARTAMENTO;Gandia;Cardio;48.82;21.7
2022;Mujeres;Castellón;DEPARTAMENTO;La Plana;Cardio;35.21;22.5
2022;Mujeres;Valencia;DEPARTAMENTO;Manises;Cardio;43.06;21.5
2022;Mujeres;Alicante;DEPARTAMENTO;Marina Baixa;Cardio;40.39;24.0
2022;Mujeres;Alicante;DEPARTAMENTO;Orihuela;Cardio;33.9;22.8
2022;Mujeres;Valencia;DEPARTAMENTO;Requena;Cardio;18.85;21.6
2022;Mujeres;Valencia;DEPARTAMENTO;Ribera;Cardio;35.88;21.5
2022;Mujeres;Valencia;DEPARTAMENTO;Sagunt;Cardio;29.19;22.0
2022;Mujeres;Alicante;DEPARTAMENTO;Sant Joan d'Alacant;Cardio;26.75;23.4
2022;Mujeres;Alicante;DEPARTAMENTO;Torrevieja;Cardio;46.9;23.5
2022;Mujeres;Valencia;DEPARTAMENTO;Valencia Hospital General;Cardio;35.41;22.0
2022;Mujeres;Valencia;DEPARTAMENTO;Valencia La Fe;Cardio;36.98;23.1
2022;Mujeres;Castellón;DEPARTAMENTO;Vinaròs;Cardio;10.83;24.5
2022;Mujeres;Valencia;DEPARTAMENTO;Xàtiva-Ontinyent;Cardio;42.47;22.0
2022;Mujeres;Alicante;PROVINCIA;Alicante;Cardio;35.01;22.7
2022;Mujeres;Castellón;PROVINCIA;Castellón;Cardio;30.08;23.0
2022;Mujeres;Valencia;PROVINCIA;Valencia;Cardio;36.96;22.3
2022;Ambos sexos;Comunitat Valenciana;COMUNIDAD AUTÓNOMA;Comunitat Valenciana;Cerebro;48.49;20.7
2022;Ambos sexos;Alicante;DEPARTAMENTO;Alacant Hospital General;Cerebro;37.97;21.8
2022;Ambos sexos;Alicante;DEPARTAMENTO;Alcoi;Cerebro;54.25;20.5
2022;Ambos sexos;Valencia;DEPARTAMENTO;Arnau de Vilanova-Llíria;Cerebro;53.24;20.3
2022;Ambos sexos;Castellón;DEPARTAMENTO;Castelló;Cerebro;43.08;21.4
2022;Ambos sexos;Valencia;DEPARTAMENTO;Clínic-Malvarrosa;Cerebro;41.89;21.6
2022;Ambos sexos;Valencia;DEPARTAMENTO;Doctor Peset;Cerebro;41.95;22.5
2022;Ambos sexos;Alicante;DEPARTAMENTO;Dénia;Cerebro;53.04;22.0
2022;Ambos sexos;Alicante;DEPARTAMENTO;Elda;Cerebro;49.79;20.8
2022;Ambos sexos;Alicante;DEPARTAMENTO;Elx Hospital General;Cerebro;46.11;22.0
2022;Ambos sexos;Alicante;DEPARTAMENTO;Elx-Crevillent;Cerebro;48.38;20.2
2022;Ambos sexos;Valencia;DEPARTAMENTO;Gandia;Cerebro;50.21;20.3
2022;Ambos sexos;Castellón;DEPARTAMENTO;La Plana;Cerebro;48.62;20.5
2022;Ambos sexos;Valencia;DEPARTAMENTO;Manises;Cerebro;50.21;19.8
2022;Ambos sexos;Alicante;DEPARTAMENTO;Marina Baixa;Cerebro;41.88;22.2
2022;Ambos sexos;Alicante;DEPARTAMENTO;Orihuela;Cerebro;69.18;20.4
2022;Ambos sexos;Valencia;DEPARTAMENTO;Requena;Cerebro;68.21;20.4
2022;Ambos sexos;Valencia;DEPARTAMENTO;Ribera;Cerebro;52.98;19.6
2022;Ambos sexos;Valencia;DEPARTAMENTO;Sagunt;Cerebro;47.28;20.4
2022;Ambos sexos;Alicante;DEPARTAMENTO;Sant Joan d'Alacant;Cerebro;40.15;21.7
2022;Ambos sexos;Alicante;DEPARTAMENTO;Torrevieja;Cerebro;34.89;21.9
2022;Ambos sexos;Valencia;DEPARTAMENTO;Valencia Hospital General;Cerebro;48.15;20.4
2022;Ambos sexos;Valencia;DEPARTAMENTO;Valencia La Fe;Cerebro;36.8;21.4
2022;Ambos sexos;Castellón;DEPARTAMENTO;Vinaròs;Cerebro;45.24;22.3
2022;Ambos sexos;Valencia;DEPARTAMENTO;Xàtiva-Ontinyent;Cerebro;52.65;20.3
2022;Ambos sexos;Alicante;PROVINCIA;Alicante;Cerebro;48.99;20.8
2022;Ambos sexos;Castellón;PROVINCIA;Castellón;Cerebro;46.87;20.9
2022;Ambos sexos;Valencia;PROVINCIA;Valencia;Cerebro;48.47;20.5
2022;Hombres;Comunitat Valenciana;COMUNIDAD AUTÓNOMA;Comunitat Valenciana;Cerebro;54.36;18.7
2022;Hombres;Alicante;DEPARTAMENTO;Alacant Hospital General;Cerebro;44.48;19.2
2022;Hombres;Alicante;DEPARTAMENTO;Alcoi;Cerebro;60.29;18.0
2022;Hombres;Valencia;DEPARTAMENTO;Arnau de Vilanova-Llíria;Cerebro;61.48;18.4
2022;Hombres;Castellón;DEPARTAMENTO;Castelló;Cerebro;46.84;19.1
2022;Hombres;Valencia;DEPARTAMENTO;Clínic-Malvarrosa;Cerebro;46.65;19.6
2022;Hombres;Valencia;DEPARTAMENTO;Doctor Peset;Cerebro;50.97;19.6
2022;Hombres;Alicante;DEPARTAMENTO;Dénia;Cerebro;58.92;20.8
2022;Hombres;Alicante;DEPARTAMENTO;Elda;Cerebro;48.88;18.5
2022;Hombres;Alicante;DEPARTAMENTO;Elx Hospital General;Cerebro;58.8;20.1
2022;Hombres;Alicante;DEPARTAMENTO;Elx-Crevillent;Cerebro;56.7;18.7
2022;Hombres;Valencia;DEPARTAMENTO;Gandia;Cerebro;52.62;18.6
2022;Hombres;Castellón;DEPARTAMENTO;La Plana;Cerebro;56.65;18.4
2022;Hombres;Valencia;DEPARTAMENTO;Manises;Cerebro;57.96;18.1
2022;Hombres;Alicante;DEPARTAMENTO;Marina Baixa;Cerebro;47.54;20.4
2022;Hombres;Alicante;DEPARTAMENTO;Orihuela;Cerebro;76.96;18.1
2022;Hombres;Valencia;DEPARTAMENTO;Requena;Cerebro;75.48;19.3
2022;Hombres;Valencia;DEPARTAMENTO;Ribera;Cerebro;63.65;17.6
2022;Hombres;Valencia;DEPARTAMENTO;Sagunt;Cerebro;55.3;18.6
2022;Hombres;Alicante;DEPARTAMENTO;Sant Joan d'Alacant;Cerebro;42.32;19.7
2022;Hombres;Alicante;DEPARTAMENTO;Torrevieja;Cerebro;34.41;20.3
2022;Hombres;Valencia;DEPARTAMENTO;Valencia Hospital General;Cerebro;48.97;18.4
2022;Hombres;Valencia;DEPARTAMENTO;Valencia La Fe;Cerebro;44.64;19.5
2022;Hombres;Castellón;DEPARTAMENTO;Vinaròs;Cerebro;46.04;20.1
2022;Hombres;Valencia;DEPARTAMENTO;Xàtiva-Ontinyent;Cerebro;58.92;18.5
2022;Hombres;Alicante;PROVINCIA;Alicante;Cerebro;53.68;18.9
2022;Hombres;Castellón;PROVINCIA;Castellón;Cerebro;52.36;18.7
2022;Hombres;Valencia;PROVINCIA;Valencia;Cerebro;55.25;18.6
2022;Mujeres;Comunitat Valenciana;COMUNIDAD AUTÓNOMA;Comunitat Valenciana;Cerebro;43.7;22.5
2022;Mujeres;Alicante;DEPARTAMENTO;Alacant Hospital General;Cerebro;34.08;24.2
2022;Mujeres;Alicante;DEPARTAMENTO;Alcoi;Cerebro;48.71;22.9
2022;Mujeres;Valencia;DEPARTAMENTO;Arnau de Vilanova-Llíria;Cerebro;46.33;22.1
2022;Mujeres;Castellón;DEPARTAMENTO;Castelló;Cerebro;40.07;23.5
2022;Mujeres;Valencia;DEPARTAMENTO;Clínic-Malvarrosa;Cerebro;38.24;23.2
2022;Mujeres;Valencia;DEPARTAMENTO;Doctor Peset;Cerebro;36.1;24.9
2022;Mujeres;Alicante;DEPARTAMENTO;Dénia;Cerebro;47.32;23.2
2022;Mujeres;Alicante;DEPARTAMENTO;Elda;Cerebro;48.64;22.9
2022;Mujeres;Alicante;DEPARTAMENTO;Elx Hospital General;Cerebro;36.29;23.8
2022;Mujeres;Alicante;DEPARTAMENTO;Elx-Crevillent;Cerebro;41.93;21.7
2022;Mujeres;Valencia;DEPARTAMENTO;Gandia;Cerebro;46.55;21.7
2022;Mujeres;Castellón;DEPARTAMENTO;La Plana;Cerebro;43.76;22.5
2022;Mujeres;Valencia;DEPARTAMENTO;Manises;Cerebro;44.96;21.5
2022;Mujeres;Alicante;DEPARTAMENTO;Marina Baixa;Cerebro;36.97;24.0
2022;Mujeres;Alicante;DEPARTAMENTO;Orihuela;Cerebro;59.37;22.8
2022;Mujeres;Valencia;DEPARTAMENTO;Requena;Cerebro;59.67;21.6
2022;Mujeres;Valencia;DEPARTAMENTO;Ribera;Cerebro;45.57;21.5
2022;Mujeres;Valencia;DEPARTAMENTO;Sagunt;Cerebro;41.62;22.0
2022;Mujeres;Alicante;DEPARTAMENTO;Sant Joan d'Alacant;Cerebro;37.1;23.4
2022;Mujeres;Alicante;DEPARTAMENTO;Torrevieja;Cerebro;35.04;23.5
2022;Mujeres;Valencia;DEPARTAMENTO;Valencia Hospital General;Cerebro;46.97;22.0
2022;Mujeres;Valencia;DEPARTAMENTO;Valencia La Fe;Cerebro;30.84;23.1
2022;Mujeres;Castellón;DEPARTAMENTO;Vinaròs;Cerebro;44.58;24.5
2022;Mujeres;Valencia;DEPARTAMENTO;Xàtiva-Ontinyent;Cerebro;48.48;22.0
2022;Mujeres;Alicante;PROVINCIA;Alicante;Cerebro;44.49;22.7
2022;Mujeres;Castellón;PROVINCIA;Castellón;Cerebro;42.87;23.0
2022;Mujeres;Valencia;PROVINCIA;Valencia;Cerebro;43.41;22.3
2022;Ambos sexos;Comunitat Valenciana;COMUNIDAD AUTÓNOMA;Comunitat Valenciana;General;893.71;20.7
2022;Ambos sexos;Alicante;DEPARTAMENTO;Alacant Hospital General;General;787.24;21.8
2022;Ambos sexos;Alicante;DEPARTAMENTO;Alcoi;General;879.52;20.5
2022;Ambos sexos;Valencia;DEPARTAMENTO;Arnau de Vilanova-Llíria;General;939.26;20.3
2022;Ambos sexos;Castellón;DEPARTAMENTO;Castelló;General;833.12;21.4
2022;Ambos sexos;Valencia;DEPARTAMENTO;Clínic-Malvarrosa;General;813.01;21.6
2022;Ambos sexos;Valencia;DEPARTAMENTO;Doctor Peset;General;746.98;22.5
2022;Ambos sexos;Alicante;DEPARTAMENTO;Dénia;General;793.43;22.0
2022;Ambos sexos;Alicante;DEPARTAMENTO;Elda;General;872.24;20.8
2022;Ambos sexos;Alicante;DEPARTAMENTO;Elx Hospital General;General;776.4;22.0
2022;Ambos sexos;Alicante;DEPARTAMENTO;Elx-Crevillent;General;950.21;20.2
2022;Ambos sexos;Valencia;DEPARTAMENTO;Gandia;General;944.35;20.3
2022;Ambos sexos;Castellón;DEPARTAMENTO;La Plana;General;904.47;20.5
2022;Ambos sexos;Valencia;DEPARTAMENTO;Manises;General;964.4;19.8
2022;Ambos sexos;Alicante;DEPARTAMENTO;Marina Baixa;General;788.27;22.2
2022;Ambos sexos;Alicante;DEPARTAMENTO;Orihuela;General;917.04;20.4
2022;Ambos sexos;Valencia;DEPARTAMENTO;Requena;General;905.28;20.4
2022;Ambos sexos;Valencia;DEPARTAMENTO;Ribera;General;1003.14;19.6
2022;Ambos sexos;Valencia;DEPARTAMENTO;Sagunt;General;929.75;20.4
2022;Ambos sexos;Alicante;DEPARTAMENTO;Sant Joan d'Alacant;General;803.04;21.7
